user_address,provided_liquidity_amount
0x92cfdcEEb276a6Bc2f13B6907CD8E6aC245dD0FE,97.842653162392093
0x9538E4935E3426e57000b8091fcC0C4DB305B256,97.0778690192821633
0xe7275240C52FC4316277547655C73C10529D345a,90.2166947951344084
0xfA2e1Fb7aDB9e78596ad5aF2885F53B645b6C019,88.7412873732431655
0x88E57C01BeBA95b51006dF6dE835FDec38D370af,87.984570167630568
0x5789A38a3FAcfaa86ED950e88D79a9A2F6140052,86.1953161170927967
0x81aA42257c3eB994e3b2617e08a98cA9dAC3E490,77.3869909668501747
0xA3953352BeAb67861e5a7ffF47f36611A1fF5335,75.1005923740655371
0xba0C9F2D2C7A376Ae8b066576f3615Dc1a4b1ab3,64.1316458579350734
0x99E6B634217f861fc17Eb52E58c3fc1A554310ca,59.6673036005780221
0xb19367DcbC2b0561c1f9cAf4E40F083bd64e1b2c,59.53001253
0x4085e9Fb679dD2f60C2E64afe9533107Fa1c18F2,55.0156943935616586
0x25df977E61D7a382A7c2c178815760755d750FBa,54.5552486979598935
0x33e6090247360fB96Ac44D98FaF70dB0f97e4b69,54.15464951
0x3B5f808D796be6EC00dC63638465Bfc36Bd60D90,50.3472175869405594
0xC1ba9285ACBae7dC403153F9E5c2B4108AB5ACdc,49.5931861266107839
0x0Aa350FB487F75d4f5d6ED920A5ae0923ded06E1,49.5284749248234637
0xe3bdaa9fFC03f8AA3F51168c5205E445ab216F15,49.487407131011223
0x9554A1Cf07a20616778821Db521bAaCaa79a6631,49.328809454039034
0xB1e46BFdBf636D00238E3E765Da45F6098B8d4F9,49.2733763011891256
0x95B18b7721eE14714ab9d50f21fD8027D9b96432,49.2733763011891256
0x6dc7718962eFFddF37b7262Fe27234E3FAF3A8e6,48.8643910379852962
0xe67e43b831A541c5Fa40DE52aB0aFbE311514E64,48.8425339225538145
0x88512CfC901ADB8E17a143310700d6C4BF036F6a,46.8281978611036796
0x6355255DA118B3B7B3Fb80bA2E345C71dDe22A56,45.6847560676223056
0xe24759dFF56214433a78ddfcC68aF10f58C8c17B,44.0483986809263897
0x66A8Cdd1d92D1e344463580c27d2Db019ac003Bc,40.3785059082666711
0x94384b9D832862243f8ED52658de1f42B8e172b4,39.6083571098719709
0xBd1B3513Bb0Ce1529242Cfb28926618809592362,37.503145555078024
0x699990A8e7ada9E92C932D6e8fb365024fC74b43,36.5181524554292192
0x1D991eb990040F79557A3aBc3B899F81c5bdB19F,36.4825292534444125
0x951b7c7d65636DA3971eCa0eb119ecd26230B5dD,34.8748117649984107
0xC7EF24CeD7F766bc5f502BcD3bf20c81eb2fB644,34.6710236189145404
0x190E7C0403a5DD4bD21d426D88b76b1d513D39B1,34.3827016280320526
0x336d4aFD4c1e0B82a2Bb38859C234c54eDF0a983,34.0818275175166075
0xC5Fcf3E1c433F6340E8B6f81025EcC5f76Cec080,33.4718789785029822
0x91b4ADe96e8d0eEfdf2a57cef161D13DC633E0d7,33.2202705296652129
0x614F3222b2016E5fa5cd883107f8f6e2811dE884,32.5292319633851653
0xF07A7E8302cDe616f233fCa4fF8aC3701D58faae,31.8762002100850904
0x72C85976d9920615aAa1887D987330d9cAf7295f,31.8249646872611428
0x34E10Be3bB361376e89c548f9eDE2832000a8BC8,30.3271239205838603
0xE8E61Db7918bD88E5ff764Ad5393e87D7AaEf9aD,29.6574664708397181
0xf098e7F0e2e2c5F45B90824a78BE884aE8102C30,29.5972900067056475
0x0079CE80043EDc3325598e4A3b6293ab779bf174,28.3926627800916265
0x0769e9A5AAD136aCECF185C097925101A9beD388,27.6657302986511031
0x4e4f94cDFc2030A369126a0b67e7a3a424D8e0c6,27.6172047974775533
0xEdb46071e2519472022995f9dE4d24c4CfDde002,27.2204548273350598
0x562BF1B67Dc40d9b7C3ddd49E45aE58e61E1B76E,26.3418594338881277
0x8c16C8FE98a50B515cF8268090bcB8886B241908,26.1804424476151906
0xFF389e55ee4dD64D82B2b6FefEF3F7aA63B218fD,25.7721373042792923
0x4d883824258f7253101f266a23207DCb2Dd45768,25.7523049197598268
0x7D75D895241813B6283f92EBA762a50eAF3244f0,25.3580849613391573
0xE7a2B4CBEE97A6f3B26b72dA19a07603B9C9fdC5,25.1904690361111704
0xEDc05702ccd99f28834491f4e11b2ee81D6d889c,25.1593379904206826
0xa275179da5C9C5F87C7497CBe3b70AaF2878a421,25.1152977343373977
0x893B91352f717f8d0a633A4C9BA5D190B86ccA43,24.7962749407048356
0x3cEB1C50cB01A304b8544cb9B13E427D08b288c7,24.4865245621826651
0xB16617664C5CcEAD4f561e8f2d4300E2E677D6B1,24.2013925920530794
0x71fACC1A6489f97FA9ce5Dba51a546e0cd1eE92E,23.8666172108149927
0x1E7436d46184c748565A36130970222f298DbDB7,23.7183589840917673
0xdaef4F083631fEBaC8A7628E173ED1a77761bCBb,23.5501944647227215
0x16e341883cc8B9233cf3F55d3c808C9E82ea9eBB,22.9937887204627413
0xb75CAAcc1d36f81726237E356aD0C62526591844,22.7044024855157535
0x3e900021b5CAd91350F082405d24a395A2C0c76F,22.0925902368472974
0x2A6Be69cd729288006f831737D5032f15626d52c,21.7485042379860503
0x10534D4e612071E6B6480C498dd8BDB8f51b9ed7,21.2410102665025493
0x1A90C9dA4c3e3DD7eadA67D6a09C4828417D4aCa,20.8329616647291458
0x47439eE571A136fc3D38a394ebfeDC966f8d491d,20.7557522349042122
0x2C6EFf3cCd4dD62DD857944087B6BCdD69ec2018,20.7140960801615438
0xFa63E6A53c6C93A0c8Dd4fE57ebe088EC4aEaBbD,20.6381699367004439
0xa1d0B3B360595A82dbAAC1667535579bC568F8DD,20.6064201566323813
0x96789ACD511c1be8EA6D958C147759292E6bC099,20.5059768291059022
0x24E9FB39C5F69a9DFC6558A3Df26468731Cd76C1,19.8393058914374075
0x5cb1532eAce2c1F9b27950E3B98eadF53eaa67a9,19.818356715577588
0xC15B2336797a5A7F3110453598462FbaF4205AB6,19.8177575704682894
0x6C01ec9622e50799d62ca076F2e2aa34DC840D5B,19.8110572190231333
0x5c9d09716404556646B0B4567Cb4621C18581f94,19.8110572190231333
0xeC32D8B0bcd1d1cA134767F9f8a5871c8D373475,19.7877694114801389
0xc7c1bBA80eb8d6822FD7f733631DBDD03FFE4B60,19.7342752185686876
0x1236e900B3164ABe9e2E4096FeA9FE5559320847,19.6711707230538541
0xcca467C01AEF7eF350a7Fb2A3B6a3c78fB9fcf6e,19.538867568834543
0xd91ceE8353074a35895c9Cb78833c90Abd3e8665,19.4963148146039264
0x6457eB7820b0d4EEcc5F0d7077e8E1A5Cc2519b2,19.2225727197652965
0x1A79E2ac1f4F79d85afca3f91b88a84CDF443Fc6,19.0618698514706156
0xAF842Ccb244C41B6e6FE5DF1D96d5CbC679E52D7,17.9174653703406633
0xFB643E874D12314d02f5949D95a9dd9F87A4a86C,17.7608476967118189
0x108cAbA6aB68eA4b177618eFcDdc4c06e52122BF,17.6131023593110578
0x5d5Cf7048Ad860Fca823950184bc2a68DbB4f9C9,17.4049729658634405
0x9b4c436F40e7fbae7bAD8B7547A2E8652c71B6c5,17.0965091227302251
0x3D127774339A9db809a0beA58526B1C00a744ebD,15.6826103183295625
0xf9832b7bc039878E5665F70F0C01FcB2d999ECAd,15.4289783707870057
0x478bb542f7658d635ABBA67edB987806DFF5b83d,15.3316955274247151
0xaee2Ae13EBf81d38df5a9Ed7013E80EA3f72e39b,14.9942224118745688
0xADc49A5EC79d548581051dCa16496AFC5280f6E6,14.7956270993028258
0x3deA93138a1A73500C4A773037b893D9A04Ad0E7,14.7342607790856637
0xA583A3B17c8C36C902A441ddE105499661a7e908,14.7194774744927041
0xCcd2B26Bc1bDB18eBFFF2988761B6B8410B47104,14.6835124866814792
0x53F5BF4e9F9FC8eBD715876454B82d148Eb24a4A,14.5536035982707913
0xB9F831F19f94f09709cF75C757E5BD7A9a812819,14.1805735099832377
0x24af0150B7A7Cb2e934f1C6531c751E08863ee9E,13.804200258060048
0x176F4c285A6a05504A46eE861843511574471654,13.6693828383270098
0x5a4Db3F86C8eeF6030418598188E29CEa86025d1,13.3081740625812754
0x1eC3Bc15D4F6c435948F7007d640CF208F34762F,13.029736554765598
0x14267bCBAD45C65A4c803469841844Aafc4C0E9F,12.8711538986832965
0xCa40E883BF3d614E5e0971d2C3c68eca9F22aBcE,12.8486166386885711
0xB4B19962880c7934D0D2899Eb4cd48776668ca1B,12.8181859539129017
0x67E8a61859fC7AEcD5660B962F0b49fCa7FA0e89,12.5084125136589412
0x48805B820837F9dCa575e92Aa662A1cdF589ee8b,12.3242252927133296
0xfFF2c3Eb421e2667a45a47c749A37800F22E70e8,12.2821222090951949
0x0952ecc0080Ed9A0cBD5839a3CC6758b85C3a835,12.0667868748982878
0xd507D4Af71088BAfbf2eA0CdB6962694F850DE01,11.5454351286149615
0x45988c3d7A4Ba9B93A0FeF23476ad689Df7Eddb0,11.4077330957148739
0x24D768d1fFadea536f293354553d360c7E16a8E0,11.1768540557022887
0xdbD62b8115f0C4065cE4eEB77d9296cB7bFC3913,11.0977710082550046
0x0C111c473bD87Bf696791119a27808538A122Bf6,11.0545696277009654
0xA74EB9340F4C25cD27dfA0e99cE70aCe3A8CC9d3,11.0204195191391958
0x53ea7752746BC0F38b34C085E46194b2C8487BF5,10.891188437857221
0x755c72635644dA821FE915118dEFC2ACD8b87Cd8,10.8530477605736278
0xCb202dF396B295c3B716988CE67d91afc17Ec689,10.8399277749142708
0xc014Af9fAD3C2A594bc47012262F6864921de5B5,10.4019246704168263
0x2d413cc037773F5234C2D270F25d01d5DF993A5E,10.3310493056097478
0x14636bcEd44f474BC78733beef874384f8770115,10.3056317121135752
0x9d324fC70E462943ebEe650eEaAE0dE986148EDE,10.2800774305883911
0x2BB7Ce5f7750E6e21445243Effd48200cBb63E49,10.2422192364803019
0x46a4E8a1F64a9D2aE94d6E16a50106Ece6ED92c7,10.1543723233688055
0xD8CCcbb18125DAE44f75b07F844E16b692E812F2,10.1156518146980434
0x12670A2Cf547C47f3C8Cf9cAD5AEf114555B9be7,10.0259859872016448
0x09c0e7D6C97b942a06361Bed21a1f4224d7988F5,9.9818385815796953
0x73A651063F7E3169624c05d76F728D489a97dCD4,9.9558753099975404
0xA9f6764a61E43689F79a5d033a8E09fcB90FCd28,9.9525283568281813
0x7994fC4A94dD012d9D5dE7d4894cFbC5a62A8d3f,9.9187398471951192
0xdd62d76d44c520EA82fe7E503994354e59672180,9.8892676026703244
0x50F12c8A1b104e86EA6c1da79Fb5e1e46F088D5c,9.879539658838395
0x2D52F7BaE61912f7217351443eA8a226996a3Def,9.8682080754309653
0x0989B6552398c658ce762B8E6Df24F5036284b68,9.860728868238343
0xb503C35D4D7f5C73bAC02e2b446085993c502eD9,9.8601430414714628
0x8B065A3e6a1816b6B7eA2E76F109C4490a26F482,9.8594858070175673
0xEf52f55116BADd0B2f00af07421F6d57Bbb98F22,9.7525211923034997
0x02e22ed5f902D0742B4B66E41b8fA950CbC4eacb,9.7481423129774519
0xc4Ed448E7D7bdD954e943954459017BE63584F69,9.6619976895445801
0xdeA3c06EEe614bF84e74d505173822236c8Ad135,9.3261359459610302
0x7c1C3C0D538736128E1EC9De82E4DA9e7dc94A75,9.3060724541770813
0x9Ab30e5206df3f80B670187D7788eB1De2a1DbeF,9.066131323300169
0xAc8C73e499f337E9b5d4F6055B1fB20F1d588191,9.0521511477282348
0x9c5e477a7AceB09EFA683f1a8147b97938445D83,9.0438074399557722
0x05426906d7564DB9e9267FDdfeD28d844E81940A,8.9741548257416458
0xb38307818d1357Db41B33Cc8340D3AD9ED0C35Ce,8.9261080423843706
0x9B365Dc77FD0a7B43fbeEEAf8DFaBD5Bf3CfCF8E,8.9112380254477883
0x77B4c9590c486B0b8D32D526A7dEB7C6364bD9BB,8.8839720323742415
0x945728797887fDEbc2d2Df277B5b506A43d6435D,8.6491357879119271
0xaC58Aa71114E895AC395cdD0E3391d3eCFFB6fbc,8.420605685575526
0x66Ce1D6957675EFf7A1Ffc0e214209b2E153D443,8.4077668197992843
0x40Db8365d1252bcb06598927698238a99D39228E,8.3832489328259238
0xd0BEa4159cf6466472Eb1271908358943328112e,8.3622863225972422
0x7ce5215a0831952B1d0587eE40DF1BF360e0a554,8.341644948327938
0x10C38452B23C94f9528Ce3527bd0a73D845d0cE9,8.2792389168095534
0xf9Ebb27f0d246a63AC7F42C56b980a1241Ae130B,8.1412108159406672
0x5edF9E83a4755E20413fdaCf3f5309F945cfBc92,8.0638077931418309
0x9729334ADD4fE99D116E689Ba11EC34e6C214A72,8.0300994789315063
0xD028BaBBdC15949aAA35587f95F9E96c7d49417D,7.9067563119582991
0x7770C101f146D479F85466E5BA3c16a131d08AB5,7.8955580174288271
0x28e5d92148aA12b0fCcd268ff643bE86Bbb5265e,7.8920092110812092
0xca8b38454AD494A0C9b1372D0306173c61ed4dF6,7.7683272602858374
0x6a98342BC52B17398C2e500B46178F6E9Cf49488,7.7641086387497359
0xE02720bA5e8c81932E986AA8cd95f016E6f4E13C,7.7230729553880832
0x1005e511f3430117aE6a538d48Bd2409401ad6a0,7.4892625483507277
0x970B206F3bFb86f06581BBEC04DD2e703266fE84,7.4378706841988029
0x48812165fda89043126Bd3Dd4BdBc1C8316d4550,7.0877306881802589
0x9760f469e5D62CA69444B775e561EFDa2bb7Fd5b,7.063400647994383
0x83587dfc8Cdafb76aB892a939cD329ACeb751b1d,6.9498350651089447
0x2a742Ea8818CACcD365f8891C97E58d520371C2C,6.9225218372035525
0xcfb863210Cb4e071ebAF9E79A943b890Cd8561a6,6.9200755098626009
0x1bDd774E92980646Bf46c4F21ddade4eF90085Fa,6.9152178469505993
0x35668F1096708A2ce1bAB8bEcdEFceb502aD1D19,6.6869620187751433
0x2D90eA46080DeEE922A0D0994330e3da68F62C24,6.5072606326315944
0xF53c20708E9Dbc2fb6798Cd8A6F78DA4df4d6F78,6.4237818028699611
0x0edEFA91e99da1eDDD1372c1743A63B1595fC413,6.293917609586499
0x0CaE615650cff36b4D6cBD6e52dB6F3A969285fa,6.2349298337149345
0x6A0971DAC647194301ba0A15C64F60DbcAEb76fE,6.2250331196931647
0xF84Bfa23C2ab766c47056011b26E2D12ade5C754,6.1254909556491577
0x65D94166e9a29CE5D7C57E5E1ff8Ff3B671Aa5bA,6.1053998814941688
0x4eBBbFF7E4FB62CD751c9402d10a67Fd763eF825,6.0462872335187902
0x871DBc800563f03bC58a88f699a6b28B7d33BFB7,5.9498031862782953
0x2B1b4D9b1d43365fc7460243c81664487d0D940D,5.9490224902908489
0x9aF906c01f75154dd3402dfa441C7a4251C3201F,5.9320134922361114
0xB0ad64FBB0694c22cfB6E95374DF0e70bc9713a3,5.9319479717558003
0x7fDF77E88CbE0815fe6c8F32Cc2C24D81678BD07,5.9273295831005137
0x6C4E5CE0fF38415125E725F7f1C8c8a16fE569e7,5.9247894091239
0xac61b7D3a5D9805EC7Ee0F32ce0bacB3C34f8AA3,5.9161020737717577
0x9faccc6E984c47d2E6ac9bBba6C65f3c65a2952F,5.8891403977943767
0xa788C59880F31d6a9c3511A8064286682b01756b,5.8787848838840319
0x5b63124006840060898F47A21eB82c019289eAB5,5.8756913438308283
0xCF0090600715C3f6EebaEC6D58941163Efe63E1A,5.7899513248153918
0x163D873baD5047154B2e6cdA4Fa13c8D03a171e2,5.7503224567465567
0xFb9F9850e8f4612619104E87791a5E92e5c7d8B6,5.7216275750501123
0x0a30E07724470778A79268BfB9Fa8554B82432C6,5.605633671162978
0x6b8db3f109dccf7Cd536c36137E8bC6860dFaE9a,5.5653195543015284
0x81121696CAf4d05aD0954ed8aB552534448F9D29,5.5539372772837666
0x8870C3a7144fA301CD260311AfB7f2319B19CD57,5.5228229180194769
0x32bd15ab5031Ae10CF434Cb4C962630466F36175,5.4926943018958137
0x9436a9Cae24d4f6aD52A90F2A4A71C2B8DE15e74,5.4569618348517414
0x032156C88a70552c6489fA7D9b911A3a31D1c061,5.4495904619934378
0x441212136fEa0562AEF5a29305f0e83c5CEeE676,5.3870078884146329
0x1747aA6eA55b397DcCd3536f665bF7E90De4D031,5.3798643342672876
0xb33d01dD954888Ae2FdA24403e64b2e1daD84DFF,5.3748011344587402
0x9F66D71DEc03999891c037A244032072927D645c,5.3554345689578041
0x1397424D3A8D1954AF113764EB003999441A2C44,5.2367105490133599
0x04379CFfC95575CFF92a5884863A26600c0F3ddb,5.1571016300045769
0xaC8798324DbDd3bea4D26904Ec95B928E38D59f4,5.130067657257624
0x8Aad7D59B8a03F46d8368Af2EdC3e4578d676863,5.095657078922589
0x0A27FB641B4E2aA9aB98F5620Ab6cE3dE1aA7B87,5.09128907
0x17B64570484AAe779d718E727e21A1B05b975Da3,5.0606291766018395
0x8B845fb3b030e238C845b95Ce96F0016bD37D6F9,5.0597251986595196
0x8669D2a4A5C5Ef2c1cB3a0F44C527F9ad73e5d00,5.0584270378911596
0xE5476721db576AD7541389325a03747A8786Aeff,5.0581031906646162
0xf84975C731E88bd46c7017887b66C8e62efCe9A3,5.0512736859036529
0x8308244C8E5b70E3f237E699551C3648a8F798f4,5.0492245886225706
0x5B6ac085d82017e6d0B42E8D06eea646a79A9276,5.0489450676004579
0x6E9fdf23c29e5Fa1a49fDfD7C8Be3c9F2e99eAf4,5.0463966147953394
0x793491fe4A7b25EEE0065e484A52C7A0dfd8C0d9,5.0463487167826288
0x206830d8A814652edF6e56bdb3c533930d6C953d,5.0421056460014919
0x44451c8417203cf5ae83053d4f855Cd1700D05f5,5.0410216258324632
0xB339abB14a995F8d7B271637d11F564243Bd1A92,5.0348848941685418
0x2f2B7B085B056c9345cd3950AcCCaEEb57Db4f78,5.0326067724924676
0x39B946e35b3DC215455cc95b446eDd8368928d10,5.0315393011399601
0xc5ac20cFCac10454F41506Dd9293e8Ab29AaEceE,5.0311558720642709
0x7d891d7CCF3d246353ec03734B8c166F4Cd8f785,5.0311558720642709
0xcbE2560c51597154E01A6Fc1F529746a89Db0B76,5.0311558720642709
0x07911832fcf06Cf678c2d4A5C80ED29d92ddBc4e,5.0311558720642709
0xeffaeE41a516Ff29c645E596ceF088c7430073f8,5.0311558720642709
0x11775F5CaBDb6b6bB4E997c6DdF509e155abE7BA,5.0309103710614014
0x24a3f822C48085Ce8a0dc3f1a969639E93F3405a,5.0309095886084886
0xE44e31f68597Ff5A2771b3c32CfA7BB8B211dF95,5.0307568867245493
0x370603Fc4C1A6d100b0EdAeae29468ae2c23F927,5.0288964550961079
0x75e9ebb531cb0c09Ba972f66C23525c8B2926FEc,5.0276225841693989
0x435Cbd7c0096E3c50A922eEE93a098335D288698,5.025784695642071
0xf3Ab6f5ccBb9C46e6ba6602cea91a4851Df4Fe29,5.025784695642071
0x67c273F6BDa97824D5f245233eE4E38BB3Bb45A2,5.025784695642071
0x01484d31eD350DC8B52A40a6215C3bBb88DBE0AB,5.025784695642071
0xd477D50EC8FeBEA75AE7C77E1E779Ba89B27b55F,5.024427044947479
0x06Cacea44227d431FFC18859aE0Bb8fA838ed0dc,5.0120167864050613
0xd74eeC932A78233D03Ff03DED4205d05e6f592ec,5.0026412813240047
0xb0868F8c14d15335E5D5a8Ddf5d61937DFaFC864,4.9949278864662378
0x1e9F174896aa9c00a1D520Cb06F5B1493FDA7D4a,4.9641529365491873
0x879179945FE9Bf20aC6b95D7183dEF368fcDABA3,4.9589246967300159
0xF67261FA458eEc4146b870f6aAD0D9ed4C41A3B1,4.9585804561325353
0x53db4C00e71C77717386Eb07aCd02bC05c39058B,4.9532974621032506
0xaA56eFF3E705ad3E1eE1e1F8C2331e84965971F0,4.9492631269781554
0x2FD199f36A228784605FC8F84CC469af0744320b,4.9471829779237323
0x2E14758c1D9f8E54B31ad36c79De871Ceb0A9B19,4.943080056916987
0x2D882a5e88Af9EbA20Ef63E66A11c1EBaFF9F949,4.9424102881688561
0xe86381cBCDdaB783B7da955823a2eb0bC354d204,4.9413412924495397
0x20D3a5f7Aea254dC331CB18413948EFE37c1F4ef,4.9357396707642942
0x4aD64F5e21327976D2FA1Df820905b64D9ef1c27,4.9322650696680406
0x19527a176a9634ef8b83e25bC0FDD90533E0A966,4.9322643025573418
0xb0C42683B3774e8F62816c648F09AaE685bb57Ec,4.9311927153521113
0x6e3ac74A42E32f040eE42AE4945Dba584fa59359,4.9300715207357314
0xC84449d779b87EBf0cb02F913cDF320C59Ef26df,4.9274022943208188
0x3B82DB62940fFb4d42fafcdD7b4CbEF36334976b,4.9273531834501608
0xE6E9F19eB9Ab7AC412917c4E3E2268C7ecA524fe,4.9272398976883049
0x7202a94A53e4DC11079cEA84883be270557A497d,4.8861959806336015
0x87C474a9Eb269899E20946A28A9ae4138eB1caD5,4.8672217375166126
0x05adAdE3DabA0D599d3d04D99Bd551b6A52C5806,4.8572749967647891
0x239e4EC9f4ee28884B727F93AB3feA188E681053,4.8538934509641082
0x303BF1d98A440949E212A6cF1327DeBc4C607933,4.7940949847452098
0xbC6Afa33a9021eF96fFBD61197A201f6e543a08d,4.7170605296617046
0x358d5318Cd2f277a20f29835bA1D5DAe79A18C1f,4.71487750831708
0xeC0F9C2cd0D619c83887eC099125651B8a3a3b05,4.6605402559392364
0x2dfEBd9a5C47E749B7F14b02Fc3c6cBbEA60413B,4.5532245192655033
0xAe6969f39D5ab43Bd1aB5781016AcAd242067815,4.5177955377191453
0x6B5a5fc64637B0B4eD4b76AAEd26EFE872923A40,4.4647869557877884
0xd4766f463046eA77EDb7a582661BAC6e81fE1435,4.4644315381006605
0xc3c539b5f6D3255E30140c59Cc754B30c0AB2BD1,4.4579677158929255
0xB0A9e12bc9F2aA99e6f88Bdb5AA38E469B2bbEB4,4.4390385627012366
0x00d94bB4A892e2C845c2067F9e335bd41Fd058e7,4.4346178651051447
0x59F2bb7C78Bb27f50f374854dfB3992d67191ACd,4.3209619340683746
0xCb5dD655EA0C6A07878433e756B2871DBDf45a64,4.3036655547631681
0x180fa79E1598Dd7Cc58bFf03d03BFb01b8A76cFF,4.2425612227726174
0xF4875Ec545c17819a277E3E002aA45A139354819,4.142082490255046
0xB384aE67152A122f23B5D96495Fa03F0b7F349Bc,4.081659463314912
0x1B084bD41484a34418bcDD601e5D0086928E415f,4.0559283796246133
0x9E763661Bb6F587E171778fA6932D1aFf10A5DBD,3.9998080049849346
0x40423Cc99e9ECEf9455c845dcB883f16dbc3dB08,3.9563691503200427
0x7D1589685F02502e628E60394D21AAF835EE25EE,3.9546997332475969
0xd6A0C184Cc4275429061b529357336868C6BbD5D,3.946568579323365
0xC908D265EAc2dC5dD5B6280b3B8C305952363a44,3.9455571280873003
0xc1bEfA5b84cEbae9efA9197d1D5317eEd6366D66,3.9351229210103517
0xe987767226b681939d07749ed192870f9101A1d1,3.7672946601506097
0x1B1a1C0F753a1fDe0605c8306cd2d556b24eDF75,3.729250809761869
0xf9BE8Af9F649113a10529526e4c4dbe0f1F90289,3.7264572801367071
0xe0b2B871AFf7aEE5411b68d8333BB4A103c84525,3.6518169785903021
0x04c1c15a1554891fb2dD7C4939e7d95d06eE253F,3.6498755838924329
0x279E02bA657BC0ef1e2b97266F55F8d08666B5a8,3.6332713663357661
0x5605acf8398d1dAdcda8beC8aECaBD08729bCd95,3.526178088237629
0x7AfFDA8E8E9c27495cef92e3843E7A1BBE0B6b13,3.5094330979167079
0xec347AFc705233e8e421DE6228a3146dd56aa1ae,3.4851594316997153
0x1F2199f657B6594e975B26bA88F4269f865e5F79,3.4600294534450766
0xf976b6eA77c5b318020b7dA191caAe3aBD396626,3.3928260108390582
0x825cA3F105D8a1A0ABeE408487D3A83282c205E5,3.3233282081328965
0x23457F8517bFB79322Eade75B2E6584cb043BE45,3.1333334933038855
0xbE44Ad77e02917D7150e500cF7F909DDc46A8187,3.0750924131727982
0xC20197945F73309a6C520b0De411e14c15d4bb43,3.047800138070161
0x871Dc785e23A87438C6eB277baccAFB34Fc1A859,3.0380042424127305
0x1f2a94B02d8303614ba629854180125e4b4fE1D8,2.9947166191613107
0xee66AB3B98e9BA86D8cFCDB653EF55b741E9C230,2.9793398250325042
0x4a347Ad522F3fD208872A5ca236279593d834D87,2.9762780132454978
0xade10D07CF3700cbdf828A1138bf42dC02b3C92e,2.9657366485840684
0x1e965C2D7bafdB513feD7f8acF3D4807862Fc896,2.9636641395245622
0x4C1e753a292E2f5f26554610596745f75Faf12bb,2.9628391588798744
0xF83eAEE3A5b470D193592A3501eE748A221d5722,2.9601412827853031
0xfde531E7a82A122f09294Db2fDa7188dBfcA3B98,2.9599264344925238
0xB918aA0e58eC497bFfe50d8D2DB0e7D6ea6F8015,2.9594513629722752
0x7e5808Eb511Bdf1619a5FE6EDD2ee5Ad6c692245,2.9564119100700965
0x7268c0c6Fb3ECD9880197d3Fdb768B4E128C56AE,2.9440430465163009
0xd7A12814E14c99bbdbBB11f3E274a46eeB68881d,2.9438958902833806
0x93bFF4724Fccf10D63a27dFaf898A71D4bb21e43,2.9437743080903402
0xF58E3439731E06e89251f1641A2F02b4A58bC4D1,2.9259669462432452
0x84dcCfB3F3e044229fa00e216E2829725579D97f,2.8859274184053778
0xb39D077A580d3d318C80fc3FFe23732683a575Ca,2.861258045969411
0xd50709c8D117c5D0F0174d460E60c2655B371935,2.7723887048827665
0x36D74b81006732a0B24218a562B6B6c774C91113,2.6789054769671088
0x0476c89923C7a02370cbD415E4229Ae7529640Fe,2.6711920588646982
0xA6528Eb6737F42180aCBb8cB5DD44f66D0c17141,2.6691346110255607
0x950c2243b3135E2BdD2362C05540e7f45dEa0E91,2.6596419071314358
