user_address,provided_liquidity_amount,unliquidity_stake_amount
0xb0D202791ba6ef2e5e2AAD9dFA7b0Bbc542AB095, 3803.0199821415456034, 0
0xc5E259fbc68D9014B23c17F25bd2A5C763A08264, 1471.8596183030796013, 0
0xb2ceb04874FcE4cEfd38C751C8ed7b88D2185c4d, 1098.9885149996327689, 0
0xdb97aa9B0C07254Ef9E017641f5da271E5C31f35, 774.6165913390168487, 0
0xC4AA614b06310805d6dFd4393402cCb844a4223c, 469.561651197722023, 0
0x0EB4ADD4bA497357546DA7F5D12D39587cA24606, 335.6276529791463404, 0
0x2AE829024B799046152e39FA6BB45A38B3D8b130, 330.554529638314264, 0
0xa6b6fB6a424f4d107fbdd6F3BCA610B568cCB2EA, 306.1468006070405571, 0
0xfe568f98dF64e7B49050FfE810D9f78952bb4f92, 304.1843211159697843, 0
0x40c2541FF113Df5D865C9c7c9a4a2170ca926620, 277.6127125707710368, 0
0xBc87E6A5b4a454B05f6BDf4BB05586b9149C2aA7, 255.1461998334035, 0
0x96a3ba33255a96634E98D108cc111DDC87376d7a, 246.3529659423968717, 0
0x729Ea64B1393eD633C069aF04b45e1212905b4A9, 245.3099363838466002, 0
0xa9562e29f82abd50f1da6068fAfcc3b5025E522E, 245.2424532732925604, 0
0x38e65E030B9B7aCf5Fe9072272516C04cC8a8560, 227.4851411776661159, 230.9961229928683969
0x8d69A355117c12A74A15d58Bfb1303E6C110d518, 195.6619716279510725, 0
0x9F24dE85F8A687BDe08756EC64E2B74f198Ca9bA, 156.2961085521722064, 0.7022507334896177
0x59128ea834e424698Bc45f12c60BeABaB7e51747, 154.9750178948300183, 0
0xfD6231A29661100e9F7E68d37730b040E24caD28, 152.1059294007943359, 0
0x6325246e88510D64DBdF10ca77095F06C5cA8735, 149.1820399242910869, 0
0x024E4FB5632cd32499ce60Fe5D892F202E1840C6, 129.3795724784285601, 0
0xB1dB096De2A713DBb6950Dff2EaFB76521881863, 124.0893073012971525, 0
0x687672ef80be21e5938abc4Ad3B423687773AF0a, 120.6415233241711313, 0
0x74f91d657A5E2Dd1F8Bf446180Be84dA3A8c4Fb3, 119.7112489553171409, 0
0x166B6770f7513ee4BE7a88f7C8d250E5E8BCbfAF, 117.7487694642463681, 0
0xbf49b14a9936d1a6245A43c33BBB50f8648643a0, 107.9363720088925041, 0
0xc98030E227F89DE8021AF1F828D3739a2390c317, 105.9485883889505255, 0
0x8eaFC7959f0ad0724460c0ed72622cc6762dE485, 101.0676937901447993, 0
0x92cfdcEEb276a6Bc2f13B6907CD8E6aC245dD0FE, 97.1427348080032537, 0
0x9538E4935E3426e57000b8091fcC0C4DB305B256, 97.0778690192821633, 1.2190800877951169
0xe7275240C52FC4316277547655C73C10529D345a, 89.268252991478492, 0
0xfA2e1Fb7aDB9e78596ad5aF2885F53B645b6C019, 88.3115770981847761, 0
0x88E57C01BeBA95b51006dF6dE835FDec38D370af, 87.3303373526493897, 0
0x81aA42257c3eB994e3b2617e08a98cA9dAC3E490, 77.3869909668501747, 35.8684998427167508
0xA3953352BeAb67861e5a7ffF47f36611A1fF5335, 74.5742206606893665, 0
0xba0C9F2D2C7A376Ae8b066576f3615Dc1a4b1ab3, 63.7648761355638155, 0
0xb19367DcbC2b0561c1f9cAf4E40F083bd64e1b2c, 59.53001253, 3.594032036215543
0x99E6B634217f861fc17Eb52E58c3fc1A554310ca, 59.378377733023755, 0
0x4085e9Fb679dD2f60C2E64afe9533107Fa1c18F2, 55.0156943935616586, 23.5263800252130601
0x33e6090247360fB96Ac44D98FaF70dB0f97e4b69, 53.4071380659619809, 0
0x3B5f808D796be6EC00dC63638465Bfc36Bd60D90, 50.0479084288599173, 0
0xC1ba9285ACBae7dC403153F9E5c2B4108AB5ACdc, 49.5526071495370132, 0
0x0Aa350FB487F75d4f5d6ED920A5ae0923ded06E1, 49.5284749248234637, 49.5944996287151764
0xe3bdaa9fFC03f8AA3F51168c5205E445ab216F15, 49.2461043385431314, 0
0x95B18b7721eE14714ab9d50f21fD8027D9b96432, 49.0499047196644735, 0
0xB1e46BFdBf636D00238E3E765Da45F6098B8d4F9, 49.0499047196644735, 0
0x9554A1Cf07a20616778821Db521bAaCaa79a6631, 49.0427271819082336, 0
0xe67e43b831A541c5Fa40DE52aB0aFbE311514E64, 48.8425339225538145, 0.2194533542155055
0x6dc7718962eFFddF37b7262Fe27234E3FAF3A8e6, 48.4261359723047064, 0
0x88512CfC901ADB8E17a143310700d6C4BF036F6a, 46.8281978611036796, 0.2659333565053711
0x6355255DA118B3B7B3Fb80bA2E345C71dDe22A56, 45.6847560676223056, 0.3513896692529462
0xe24759dFF56214433a78ddfcC68aF10f58C8c17B, 44.0483986809263897, 0.0965155667716364
0x66A8Cdd1d92D1e344463580c27d2Db019ac003Bc, 40.3785059082666711, 8.6834813685026489
0x94384b9D832862243f8ED52658de1f42B8e172b4, 39.249589821415456, 0
0xBd1B3513Bb0Ce1529242Cfb28926618809592362, 37.2871103303446832, 0
0x699990A8e7ada9E92C932D6e8fb365024fC74b43, 36.5181524554292192, 0.073076465440478
0x1D991eb990040F79557A3aBc3B899F81c5bdB19F, 36.3058705848092968, 0
0xC7EF24CeD7F766bc5f502BcD3bf20c81eb2fB644, 34.6710236189145404, 0.9479791440199859
0x951b7c7d65636DA3971eCa0eb119ecd26230B5dD, 34.5396390428456013, 0
0x190E7C0403a5DD4bD21d426D88b76b1d513D39B1, 34.1471431446314467, 0
0x336d4aFD4c1e0B82a2Bb38859C234c54eDF0a983, 33.8525295698287339, 0
0xC5Fcf3E1c433F6340E8B6f81025EcC5f76Cec080, 33.4718789785029822, 65.2984718706549026
0x5789A38a3FAcfaa86ED950e88D79a9A2F6140052, 33.3347336537651314, 0
0x614F3222b2016E5fa5cd883107f8f6e2811dE884, 31.9525269524874924, 0
0x72C85976d9920615aAa1887D987330d9cAf7295f, 31.5858131172308992, 0
0xF07A7E8302cDe616f233fCa4fF8aC3701D58faae, 31.418740084025342, 0
0x25df977E61D7a382A7c2c178815760755d750FBa, 30.619258304446252, 0
0xE8E61Db7918bD88E5ff764Ad5393e87D7AaEf9aD, 29.437192366061592, 0
0xf098e7F0e2e2c5F45B90824a78BE884aE8102C30, 29.4256363091449402, 0
0x0079CE80043EDc3325598e4A3b6293ab779bf174, 28.3282024250926677, 0
0x0769e9A5AAD136aCECF185C097925101A9beD388, 27.5668242882928286, 0
0x4e4f94cDFc2030A369126a0b67e7a3a424D8e0c6, 27.2208661528208148, 0
0xEdb46071e2519472022995f9dE4d24c4CfDde002, 27.2204548273350598, 4.179217029797305
0x562BF1B67Dc40d9b7C3ddd49E45aE58e61E1B76E, 26.3418594338881277, 0.1577763103487422
0x8c16C8FE98a50B515cF8268090bcB8886B241908, 26.0519152439645089, 0
0x7D75D895241813B6283f92EBA762a50eAF3244f0, 25.2146328390198955, 0
0xEDc05702ccd99f28834491f4e11b2ee81D6d889c, 25.0154514070288815, 0
0xE7a2B4CBEE97A6f3B26b72dA19a07603B9C9fdC5, 25.0117908627731991, 0
0x893B91352f717f8d0a633A4C9BA5D190B86ccA43, 24.6291176129381987, 0
0xa275179da5C9C5F87C7497CBe3b70AaF2878a421, 24.53099363838466, 0
0x3cEB1C50cB01A304b8544cb9B13E427D08b288c7, 24.4865245621826651, 0.0444690762019949
0xB16617664C5CcEAD4f561e8f2d4300E2E677D6B1, 24.2013925920530794, 0.8202209190992739
0x71fACC1A6489f97FA9ce5Dba51a546e0cd1eE92E, 23.8666172108149927, 0.1983539382019252
0x1E7436d46184c748565A36130970222f298DbDB7, 23.628785956243387, 0
0xdaef4F083631fEBaC8A7628E173ED1a77761bCBb, 23.5497538928492736, 0
0x16e341883cc8B9233cf3F55d3c808C9E82ea9eBB, 22.8539108667692369, 0
0xb75CAAcc1d36f81726237E356aD0C62526591844, 22.5735981464387829, 0
0x3e900021b5CAd91350F082405d24a395A2C0c76F, 22.0692272318587051, 0
0x2A6Be69cd729288006f831737D5032f15626d52c, 21.5872744017785008, 0
0xFF389e55ee4dD64D82B2b6FefEF3F7aA63B218fD, 21.0966545290108076, 0
0x10534D4e612071E6B6480C498dd8BDB8f51b9ed7, 21.0914590294557236, 0
0x2C6EFf3cCd4dD62DD857944087B6BCdD69ec2018, 20.7140960801615438, 17.3181203287167229
0x47439eE571A136fc3D38a394ebfeDC966f8d491d, 20.6060346562431144, 0
0xa1d0B3B360595A82dbAAC1667535579bC568F8DD, 20.6060346562431144, 0
0x1A90C9dA4c3e3DD7eadA67D6a09C4828417D4aCa, 20.6060346562431144, 0
0xFa63E6A53c6C93A0c8Dd4fE57ebe088EC4aEaBbD, 20.6060346562431144, 0
0x5cb1532eAce2c1F9b27950E3B98eadF53eaa67a9, 19.818356715577588, 0.000269632816248
0x6C01ec9622e50799d62ca076F2e2aa34DC840D5B, 19.8110572190231333, 29.2374334356353788
0x5c9d09716404556646B0B4567Cb4621C18581f94, 19.8110572190231333, 29.2374334356353788
0x1236e900B3164ABe9e2E4096FeA9FE5559320847, 19.669007126963861, 0
0x24E9FB39C5F69a9DFC6558A3Df26468731Cd76C1, 19.624794910707728, 0
0xc7c1bBA80eb8d6822FD7f733631DBDD03FFE4B60, 19.6199618878657894, 0
0xcca467C01AEF7eF350a7Fb2A3B6a3c78fB9fcf6e, 19.538867568834543, 0.085927341873185
0x6457eB7820b0d4EEcc5F0d7077e8E1A5Cc2519b2, 19.1276720560554181, 0
0x1A79E2ac1f4F79d85afca3f91b88a84CDF443Fc6, 18.886746579570316, 0
0xAF842Ccb244C41B6e6FE5DF1D96d5CbC679E52D7, 17.9174653703406633, 1.3786449600040199
0xFB643E874D12314d02f5949D95a9dd9F87A4a86C, 17.6579656990792105, 0
0x5d5Cf7048Ad860Fca823950184bc2a68DbB4f9C9, 17.4049729658634405, 0.1090855577777335
0x9b4c436F40e7fbae7bAD8B7547A2E8652c71B6c5, 17.0965091227302251, 0.0751864241390369
0x3D127774339A9db809a0beA58526B1C00a744ebD, 15.5034850021991946, 0
0x478bb542f7658d635ABBA67edB987806DFF5b83d, 15.3316955274247151, 0.3681404011414674
0xaee2Ae13EBf81d38df5a9Ed7013E80EA3f72e39b, 14.9942224118745688, 0.0187456948168431
0xADc49A5EC79d548581051dCa16496AFC5280f6E6, 14.7956270993028258, 0.898045598907809
0xA583A3B17c8C36C902A441ddE105499661a7e908, 14.718596183030796, 0
0x3deA93138a1A73500C4A773037b893D9A04Ad0E7, 14.714971415899342, 0
0xCcd2B26Bc1bDB18eBFFF2988761B6B8410B47104, 14.6168716064600131, 0
0x53F5BF4e9F9FC8eBD715876454B82d148Eb24a4A, 14.4256363091449402, 0
0x24af0150B7A7Cb2e934f1C6531c751E08863ee9E, 13.7373564374954096, 0
0x176F4c285A6a05504A46eE861843511574471654, 13.6693828383270098, 0.0679735991683998
0x5a4Db3F86C8eeF6030418598188E29CEa86025d1, 13.2434742743094078, 0
0x1eC3Bc15D4F6c435948F7007d640CF208F34762F, 12.9523646410671005, 0
0x14267bCBAD45C65A4c803469841844Aafc4C0E9F, 12.8534038759426918, 0
0xCa40E883BF3d614E5e0971d2C3c68eca9F22aBcE, 12.8486166386885711, 0.0835156561688606
0xB4B19962880c7934D0D2899Eb4cd48776668ca1B, 12.7561166919600232, 0
0x67E8a61859fC7AEcD5660B962F0b49fCa7FA0e89, 12.5084125136589412, 0.0465256449095666
0x48805B820837F9dCa575e92Aa662A1cdF589ee8b, 12.26549681919233, 0
0xfFF2c3Eb421e2667a45a47c749A37800F22E70e8, 12.26549681919233, 0
0x0952ecc0080Ed9A0cBD5839a3CC6758b85C3a835, 12.0667868748982878, 11.3198287879474132
0xd507D4Af71088BAfbf2eA0CdB6962694F850DE01, 11.4805050227640209, 0
0x45988c3d7A4Ba9B93A0FeF23476ad689Df7Eddb0, 11.4077330957148739, 9.7859656780806077
0x24D768d1fFadea536f293354553d360c7E16a8E0, 11.1242118878657894, 0
0xdbD62b8115f0C4065cE4eEB77d9296cB7bFC3913, 11.0977710082550046, 0.0690175408373835
0x0C111c473bD87Bf696791119a27808538A122Bf6, 11.0545696277009654, 29.1663522424239029
0xA74EB9340F4C25cD27dfA0e99cE70aCe3A8CC9d3, 10.8874854343836279, 0
0x53ea7752746BC0F38b34C085E46194b2C8487BF5, 10.8505783764845981, 0
0xCb202dF396B295c3B716988CE67d91afc17Ec689, 10.7909790383261842, 0
0x755c72635644dA821FE915118dEFC2ACD8b87Cd8, 10.7909790383261842, 0
0x14636bcEd44f474BC78733beef874384f8770115, 10.3053382842437922, 0
0xc014Af9fAD3C2A594bc47012262F6864921de5B5, 10.3030173281215572, 0
0x9d324fC70E462943ebEe650eEaAE0dE986148EDE, 10.2800774305883911, 0.0365853019941074
0xf9832b7bc039878E5665F70F0C01FcB2d999ECAd, 10.2751813726700078, 0
0x2BB7Ce5f7750E6e21445243Effd48200cBb63E49, 10.1987195102926315, 0
0x46a4E8a1F64a9D2aE94d6E16a50106Ece6ED92c7, 10.0086454044609413, 0
0x12670A2Cf547C47f3C8Cf9cAD5AEf114555B9be7, 10.0076594678011858, 0
0xD8CCcbb18125DAE44f75b07F844E16b692E812F2, 10.0068651842759901, 0
0x96789ACD511c1be8EA6D958C147759292E6bC099, 9.9385255039790747, 0
0x0989B6552398c658ce762B8E6Df24F5036284b68, 9.860728868238343, 0.9331116751469752
0x73A651063F7E3169624c05d76F728D489a97dCD4, 9.8177593023468398, 0
0x7994fC4A94dD012d9D5dE7d4894cFbC5a62A8d3f, 9.8146078897559926, 0
0xdd62d76d44c520EA82fe7E503994354e59672180, 9.8133153782078269, 0
0x8B065A3e6a1816b6B7eA2E76F109C4490a26F482, 9.812397455353864, 0
0xb503C35D4D7f5C73bAC02e2b446085993c502eD9, 9.812397455353864, 0
0x50F12c8A1b104e86EA6c1da79Fb5e1e46F088D5c, 9.8099809439328947, 0
0x2D52F7BaE61912f7217351443eA8a226996a3Def, 9.8099809439328947, 0
0xA9f6764a61E43689F79a5d033a8E09fcB90FCd28, 9.8096981309317024, 0
0xEf52f55116BADd0B2f00af07421F6d57Bbb98F22, 9.7525211923034997, 0.057459751629395
0xc4Ed448E7D7bdD954e943954459017BE63584F69, 9.629794910707728, 0
0xdeA3c06EEe614bF84e74d505173822236c8Ad135, 9.2510854302621074, 0
0x7c1C3C0D538736128E1EC9De82E4DA9e7dc94A75, 9.2200327101987479, 0
0xAc8C73e499f337E9b5d4F6055B1fB20F1d588191, 9.0521511477282348, 0.7624567420277578
0x9Ab30e5206df3f80B670187D7788eB1De2a1DbeF, 9.0028686885919845, 0
0x9c5e477a7AceB09EFA683f1a8147b97938445D83, 8.99443616516197, 0
0x05426906d7564DB9e9267FDdfeD28d844E81940A, 8.9360829893236174, 0
0x9B365Dc77FD0a7B43fbeEEAf8DFaBD5Bf3CfCF8E, 8.8311577098184776, 0
0x77B4c9590c486B0b8D32D526A7dEB7C6364bD9BB, 8.8311577098184776, 0
0xb38307818d1357Db41B33Cc8340D3AD9ED0C35Ce, 8.8311577098184776, 0
0x66Ce1D6957675EFf7A1Ffc0e214209b2E153D443, 8.4077668197992843, 0.0648458764133316
0x7ce5215a0831952B1d0587eE40DF1BF360e0a554, 8.3406296293361807, 0
0xd0BEa4159cf6466472Eb1271908358943328112e, 8.3405378370507844, 0
